processed_text,vader_sentiment
"['lebih', 'baik', 'ptsito', 'cepat', 'bangkrut', 'tutup', 'sangat', 'buruk', 'layan', 'buat', 'maximnya', 'makin', 'sepi', 'order', 'drivernya', 'salah', 'fatal', 'panjang', 'tahun', 'tahan', 'maxim', 'login', 'aplikasi', 'suatu', 'bodoh', 'hilang', 'juta', 'langgan', 'mes', 'layan', 'maxim', 'driver', 'maxim', 'keluh', 'tindak', 'kantor', 'maxim', 'tanggulang', 'salah', 'ambil', 'langgan', 'banyak', 'mungkin', 'login', 'aplikasi', 'mesan']",negatif
"['isi', 'kaspro', 'kok', 'ga', 'masuk', 'ga', 'admin', 'yg', 'bs', 'd', 'hubung', 'susah']",negatif
"['bohong', 'kamu', 'bohong']",negatif
"['pesan', 'makan', 'batal', 'non', 'tunai', 'mesan', 'ga', 'jelas', 'tiba', 'lgsg', 'order']",negatif
"['maxim', 'drivernya', 'edukasi', 'lewat', 'rute', 'sesuai', 'google', 'maps', 'waktu', 'customer', 'buang', 'order', 'grand', 'lucky', 'plaza', 'senayan', 'harus', 'beer', 'garden', 'kiri', 'malah', 'bawa', 'lurus', 'jadi', 'muter', 'harus', 'makan', 'waktu', 'jadi', 'makan', 'waktu', 'menit', 'karna', 'muter', 'edukasi', 'drivernya', 'rutin', 'service', 'kendara', 'bulan', 'udah', 'dua', 'kali', 'order', 'maxim', 'mogok', 'ngga', 'sampe', 'tuju', 'tetap', 'bayar', 'sesuai', 'harga', 'awal']",negatif
"['aneh', 'banget', 'aneh', 'driver', 'terlalu', 'bgt', 'dtg', 'lama', 'lamain', 'dasar', 'komtol']",negatif
"['maxim', 'ewallet', 'buruk', 'banget', 'sumpah', 'isi', 'saldo', 'masuk', 'dellay', 'banget', 'sen', 'maxim', 'pakek', 'ewallet', 'tb', 'tb', 'ubah', 'tuna', 'aneh', 'bangett', 'fitur', 'maxim', 'skrng', 'jadi', 'bayar', 'pakek', 'tunai', 'tailah']",negatif
"['terlalu', 'bagus']",positif
"['apk', 'nya', 'gak', 'jelas']",negatif
"['barusan', 'downloadkarena', 'kata', 'voucher', 'gratis', 'eh', 'tau', 'voucher', 'gak', 'pake', 'uninstal', 'aja']",positif
"['aplikasi', 'ribet', 'sekali', 'mau', 'pesan', 'koh', 'sulit']",negatif
"['ulas', 'edit', 'tgl', 'okt', 'pesan', 'maxim', 'car', 'dri', 'psr', 'harjodaksino', 'jam', 'alokasi', 'waktu', 'jemput', 'menit', 'driver', 'datang', 'lihat', 'maps', 'titik', 'driver', 'muter', 'muter', 'makin', 'jauh', 'titik', 'jemput', 'kirim', 'pesan', 'jawab', 'cancel', 'maxim', 'sop', 'driver', 'car', 'bagaimana', 'komunikasi']",negatif
"['driver', 'aplikasi', 'belaguditolak', 'terus', 'yg', 'nga', 'hbs', 'pikir', 'bohong', 'pura', 'makan', 'lah', 'pura', 'ban', 'bocortolong', 'driver', 'jangan', 'terima']",negatif
"['gk', 'jelas', 'saldo', 'non', 'tunai', 'potong', 'tpi', 'bayar', 'tunai', 'lgiaph', 'lh', 'coba', 'bgtuh']",positif
"['lumayantapi', 'kembang', 'lagikita', 'klau', 'nyari', 'lokasi', 'susah', 'banget', 'ga', 'kayak', 'apk', 'mudah']",positif
"['map', 'ga', 'sesuai']",negatif
"['knpa', 'route', 'maxim', 'skrg', 'putar', 'putar', 'bgtu', 'biar', 'jarak', 'makin', 'jauh', 'apa', 'gimana', 'yg', 'bnr', 'donk', 'klo', 'bkin', 'apk']",positif
"['dong', 'buat', 'drivernya', 'siapin', 'uang', 'kembali', 'bayar', 'jangan', 'yg', 'nukerin', 'uang', 'yg', 'diem', 'aja']",positif
"['aneh', 'udah', 'dimasukin', 'alamat', 'lengkap', 'serta', 'nomor', 'rumah', 'nya', 'temu']",negatif
"['aplikasi', 'driver', 'paling', 'jelas', 'top', 'up', 'saldo', 'masuk', 'chat', 'cs', 'd', 'respon', 'bagus', 'd', 'nonaktif', 'aj', 'aplikasi']",positif
"['aplikasi', 'sangat', 'bagus', 'auto', 'uninstal', 'aplikasi', 'sihh']",positif
"['kembangin', 'deh', 'nih', 'apk', 'gua', 'mau', 'pakai', 'belah', 'dulu', 'sini', 'nyari', 'alamat', 'aja', 'ngak', 'nemunemu']",positif
"['ngerugiin', 'bangetmasa', 'bayar', 'pake', 'kaspro', 'driver', 'nya', 'bilang', 'kaspro', 'nya', 'gak', 'masuk', 'padahal', 'udh', 'potong', 'kaspro', 'sayamana', 'ngotot', 'minta', 'tunai', 'jdi', 'bayar', 'double']",negatif
['baik'],positif
"['daftar', 'no', 'hp', 'gilir', 'input', 'kode', 'messageaplikasi', 'error']",negatif
"['bangetttt', 'yahhh', 'apk', 'nih', 'kalau', 'nyari', 'driver', 'susah', 'bangett', 'gilakkkk', 'hampir', 'satu', 'jam', 'cuma', 'nyari', 'kemudi', 'ampun', 'dah']",negatif
"['map', 'nya', 'baik']",positif
"['kali', 'topup', 'kaspro', 'buruh', 'waktu', 'lebih', 'jam', 'dana', 'masuk', 'akun', 'kaspro', 'mohon', 'lebih', 'tingkat', 'cara', 'kerja', 'jangan', 'kalah', 'sama', 'aplikasi', 'online', 'belah', 'butuh', 'detik', 'akun', 'isi']",positif
"['pengoder', 'delivery', 'nilai', 'orang', 'driver', 'sedang', 'butuh', 'uang', 'betul', 'kendara', 'cs', 'maxim', 'jangan', 'dang', 'segi', 'sepedamotor', 'pandang', 'orang', 'bener', 'bener', 'niat', 'cat', 'naf', 'buat', 'keluarga', 'walopun', 'driver', 'sebut', 'sedang', 'kendala', 'rusak', 'sepedamotor', 'rela', 'naik', 'sepeda', 'antar', 'delivery', 'argo', 'mulai', 'hingga', 'driver', 'sebut', 'mau', 'antar', 'karnakan', 'butuh', 'cam', 'cs']",positif
"['update', 'kirain', 'baik', 'nyata', 'ga', 'tau', 'maps', 'maxim', 'suka', 'arah', 'jalan', 'salah', 'terus', 'kpd', 'driver', 'jalan', 'tunjuk', 'jalan', 'lewat', 'motor', 'tangga', 'jdnya', 'driver', 'nyasar', 'marah', 'kira', 'main', 'baik', 'lama', 'enak', 'pakai', 'maxim', 'tarif', 'hemat', 'anak', 'sekolah']",positif
"['hari', 'minta', 'kode', 'otp', 'log', 'in', 'gak', 'kasih', 'gimana', 'mau', 'order', 'layan', 'log', 'in', 'akun']",positif
"['aplikasi', 'sampahga', 'maju', 'sama', 'sekalikerjaanya', 'cuman', 'ngepush', 'jual', 'jaket', 'helm', 'doang']",positif
"['maxim', 'manokwari', 'barat', 'klo', 'pagi', 'padahal', 'bnyk', 'yg', 'online', 'tp', 'mrk', 'tdk', 'mau', 'narik', 'pelngganlmeski', 'sdh', 'naik', 'hargamohon', 'biar', 'lebih', 'bs', 'percaya', 'lg', 'biar', 'bnyk', 'konsumen', 'yg', 'butuh', 'jasa', 'maxim', 'bs', 'kebih', 'bnyk', 'lg', 'masuk', 'pra', 'driver', 'nyajgn', 'sampe', 'batal', 'kan', 'kadang', 'kln', 'lmarah', 'tp', 'butuh', 'kln', 'tdk', 'oernah', 'pedulimeskipun', 'batal', 'kan', 'tetap', 'byr', 'via', 'tranper', 'koq', 'jd', 'klo', 'bs', 'saling', 'peduli', 'saling', 'lah']",positif
"['apk', 'begopadahal', 'udah', 'ngasih', 'bonus', 'ampe', 'ber', 'lipat', 'lipat', 'ttp', 'aj', 'gak', 'yg', 'mau', 'konfirmasi', 'drivernih', 'apk', 'begoselalu', 'gak', 'guna', 'yg', 'desak', 'kerja', 'tiba', 'udah', 'nunggu', 'ber', 'jam', 'ttp', 'gak', 'yg', 'mau', 'konfirmasi', 'pdhl', 'kali', 'lipat', 'harga', 'awal', 'ttp', 'aja', 'zonkjgn', 'install', 'nih', 'apk', 'taii']",positif
"['bukan', 'soal', 'nominal', 'driver', 'antar', 'pesan', 'sedia', 'kembali', 'apk', 'sama', 'laksana', 'sama', 'aja', 'tipu']",positif
"['drivernya', 'cabul', 'semua', 'kacau', 'kadang', 'beberapa', 'oknum', 'ga', 'pake', 'atribut', 'plat', 'sama', 'motor', 'ga', 'sesuai']",negatif
"['tentu', 'titik', 'lokasi', 'susah', 'minta', 'ampun']",negatif
"['suka', 'aplikasi', 'pihak', 'cs', 'driver', 'driver', 'rasa', 'rugi', 'karna', 'adu', 'tindak', 'lanjut']",positif
"['parah', 'nih', 'aplikasi', 'jelek', 'bangat', 'perkara', 'id', 'blokir', 'maxim', 'driver', 'malah', 'maxim', 'tumpang', 'jga', 'ngk', 'login', 'pantas', 'ajh', 'jelek', 'bangat', 'ratingnya']",negatif
"['biasa', 'driver', 'maxim', 'pernah', 'nyala', 'ac', 'mobil', 'pdhl', 'tarif', 'bayar', 'mahalklo', 'begini', 'mayoritas', 'driver', 'maxim', 'khusus', 'mobilmending', 'yg', 'mahal', 'beda', 'rb', 'fasilitas', 'full', 'ac', 'aneh', 'aja', 'hampir', 'mayoritas', 'driver', 'maxim', 'mati', 'ac']",negatif
"['cancel', 'terus', 'banyak', 'alas', 'mending', 'pake', 'gojek']",negatif
"['aplikasi', 'bangsat']",negatif
"['pas', 'selesai', 'ngisi', 'kaspro', 'saldo', 'nya', 'suka', 'lama', 'banget', 'muncul', 'nya', 'dong', 'baik']",positif
"['kecewa', 'banget']",negatif
"['mau', 'bayar', 'pake', 'epayment', 'aja', 'susah', 'apa', 'lg', 'klo', 'pakai', 'promo', 'sama', 'ja', 'bayar', 'dgn', 'tdk', 'pakai', 'promo', 'draivernya', 'selalu', 'alas', 'promonya', 'tdk', 'pakai']",negatif
"['aplikasi', 'kadang', 'error', 'mau', 'cancel', 'order', 'ga', 'drivernya', 'sering', 'nolak', 'nolak', 'order', 'sedih', 'bgt', 'padahal', 'awal', 'bagusss']",negatif
"['driver', 'nya', 'ratarata', 'sombong', 'gak', 'mau', 'terima', 'order', 'kalau', 'ongkos', 'standar', 'sekali', 'aja', 'jadi', 'driver', 'gojek', 'grab', 'biar', 'lebih', 'banyak', 'driver', 'lampung', 'kasar', 'kalau', 'chat', 'bikin', 'illfeel', 'hapus', 'aplikasi']",negatif
"['entah', 'knp', 'rasa', 'kecewa', 'maka', 'maxim']",negatif
"['download', 'maxim', 'buat', 'hemat', 'malah', 'kena', 'tipu', 'sama', 'cs', 'maxim', 'nya', 'mana', 'banyak', 'banget', 'maxim', 'dong', 'kok', 'aplikasi', 'nya', 'gin', 'tipu', 'juta', 'moga', 'aman', 'lebih', 'jaga', 'maxim']",positif
"['aplikasi', 'nya', 'jelas', 'pesan', 'selesai', 'lalu', 'pemberitahuan', 'main', 'pesan', 'jadi', 'batal', 'drivernya', 'jadi', 'marahmarah']",positif
"['susah', 'verifikasi', 'nomor', 'heran', 'banget', 'udh', 'no', 'daftar', 'ngga', 'yg', 'masuk', 'kode', 'verifikasi', 'nya', 'udh', 'coba', 'pake', 'telfon', 'baru', 'bntar', 'blum', 'bilang', 'kode', 'nya', 'langsung', 'matiin', 'dri', 'sana', 'gimana', 'sih', 'udh', 'kali', 'coba', 'install', 'ulang', 'sama', 'aja']",negatif
"['isi', 'saldo', 'masuk', 'padahal', 'kirim', 'transfer', 'bukti', 'tf', 'jg', 'chat', 'cs', 'email', 'lamaaa', 'tanggap', 'blm', 'selesai', 'ntah', 'masuk', 'jangan', 'top', 'up', 'wallet', 'deh', 'kalau', 'mau', 'pake', 'aplikasi', 'mending', 'bayar', 'cash', 'maxim', 'bike', 'sering', 'dapet', 'motor', 'butut', 'butut', 'asal', 'nyaman', 'tp', 'sering', 'gak', 'nyaman', 'sekali', 'tumpang', 'perhati']",positif
"['aplikasi', 'scam', 'ribu', 'palalu', 'gua', 'nombok', 'banyak', 'bngst']",negatif
"['aplikasi', 'gak', 'jelas', 'banget', 'asli', 'dah']",positif
"['kaspronya', 'lama', 'konek', 'nya', 'habis', 'isi', 'jadi', 'males', 'padahal', 'butuh']",negatif
"['aplikasi', 'luar', 'biasaa', 'pesan', 'makan', 'mau', 'menit', 'gak', 'driver', 'mau', 'batalin', 'gak', 'mau', 'ubah', 'pesan', 'malah', 'buat', 'pesnan', 'baru', 'yg', 'lama', 'gak', 'dibatalin', 'jadi', 'order', 'aplikasi', 'kok', 'gin', 'siy']",negatif
"['dong', 'baru', 'jdi', 'driver', 'udh', 'tipu', 'aja', 'nih', 'sama', 'mes', 'tindak', 'yg', 'order', 'ran', 'fiktif', 'kyk', 'indomaret', 'alfamart', 'biar', 'gada', 'korban', 'lg', 'min']",negatif
"['ulang', 'kali', 'pesan', 'malah', 'cancel']",negatif
"['kalau', 'rute', 'nya', 'dekat', 'banyak', 'tolakdengan', 'alas', 'macam', 'nunggu', 'jam', 'baru', 'betul']",negatif
"['benerin', 'sistemua', 'dong', 'aneh', 'soal']",negatif
"['masa', 'iya', 'mesan', 'ga', 'cancel', 'dong', 'buat', 'fitur', 'batal', 'lebih', 'bagus', 'biar', 'guna', 'maxim', 'makin', 'nyaman']",positif
"['selalu', 'masalah', 'peta', 'terupdate', 'titik', 'selalu', 'update']",negatif
"['bisa', 'aplikasi', 'resmi', 'begini', 'banyak', 'penipuangak', 'tindak', 'pihak']",positif
"['bayar', 'selalu', 'ga', 'sesuai', 'harga', 'awal']",negatif
"['bohong', 'bilngnya', 'dapet', 'k', 'ter', 'hoakkkk']",negatif
"['susah', 'buat', 'pilih', 'lokasi']",negatif
"['tutup', 'lah', 'buat', 'daftar', 'akun', 'driver', 'udah', 'banyak', 'driver', 'min', 'order', 'makin', 'sepi', 'gak', 'kayak', 'biasa']",negatif
"['aplikasi', 'maksim', 'sekarang', 'jelek', 'bangat', 'minta', 'biaya', 'tambah', 'isi', 'chat', 'nya', 'bt', 'd', 'depan', 'alfa', 'kk', 'kasih', 'ratus', 'lima', 'puluh', 'jua', 'bale', 'kosong', 'ee', 'baru', 'su', 'lat', 'lai', 'klo', 'jadi', 'bt', 'jemput']",negatif
"['ramah', 'cs']",positif
"['driver', 'bad', 'attitude', 'ga', 'sopan', 'mesum', 'tumpang', 'masak', 'suruh', 'duduk', 'mepet', 'biar', 'nempel', 'tangan', 'pegang', 'ga', 'lepas', 'mau', 'dilaporin', 'tpi', 'ngeclaim', 'kalo', 'admin', 'orang', 'yg', 'otak', 'kendor', 'gitu', 'bikin', 'kapok', 'naik', 'ojol']",negatif
"['butuh', 'udah', 'instal', 'mau', 'login', 'otp', 'gak', 'masuk', 'malah', 'lebih', 'batas', 'minta', 'padahal', 'gk', 'kode', 'masuk', 'nomor', 'telepon', 'aktif', 'dong', 'baik', 'bug']",positif
"['nomor', 'aktifasi', 'error']",negatif
"['aplikasi', 'gila', 'driver', 'lo', 'nolak', 'order', 'guangapa', 'jadi', 'akun', 'gua', 'yg', 'blokir', 'idiot', 'gk', 'usah', 'make', 'maxime', 'aplikasi', 'sinting']",negatif
['baik'],positif
"['kacau', 'dah', 'pokok']",negatif
"['aplikasi', 'scam']",negatif
"['bagustpi', 'drivernya', 'banyak', 'yg', 'creepy', 'suka', 'nerror', 'kasardrivernya', 'banyak', 'jujursuka', 'korupsi', 'padahal', 'udah', 'jelas', 'harga', 'segitu', 'pas', 'tanya', 'malah', 'lebih', 'paling', 'gak', 'suka', 'orang', 'yg', 'g', 'jujurterus', 'pernah', 'tuh', 'sy', 'ngasih', 'ktnya', 'gd', 'receh', 'trs', 'cari', 'dompet', 'ada', 'kurang', 'perak', 'malah', 'bilang', 'aja', 'kak', 'gimana', 'ktanya', 'gtu', 'lah', 'mah', 'lo', 'nya', 'yg', 'untung', 'gua', 'yg', 'rugimending', 'gua', 'infakkintolong', 'tambahin', 'fitursanksibuat', 'driveryggatanggungjawab']",positif
"['kalo', 'mau', 'topup', 'masuk', 'nya', 'lama', 'banget']",positif
"['merchant', 'nya', 'tdk', 'order']",negatif
"['dong', 'baik', 'rating', 'tumpang', 'hilang', 'kan', 'karna', 'sangat', 'rugi', 'konsumen', 'karna', 'oknum', 'driver', 'suka', 'sikap', 'baik', 'beri', 'rating', 'buruk', 'dampak', 'konsumen', 'susah', 'driver', 'konsumen', 'pernah', 'lihat', 'rating', 'penting', 'driver', 'baik', 'ngebut', 'jalan', 'mohon', 'hilang', 'terimakasih']",positif
['jelek'],negatif
"['aplikasi', 'gak', 'jelas', 'sopir', 'gak', 'jelas']",negatif
"['percuma', 'ngasih', 'promo', 'segala', 'macem', 'kalau', 'akun', 'drivernya', 'normal', 'gk', 'potong', 'promonya', 'bayar', 'sama', 'aja', 'harga', 'normal']",negatif
"['jelek', 'hhah', 'driver', 'nya', 'jauh', 'kira', 'datang', 'menit', 'pdhl', 'posisi', 'driver', 'tengah', 'jam', 'lebih', 'titik', 'nya', 'ga', 'akurat', 'parah', 'abis']",negatif
"['udah', 'sekian', 'kali', 'nya', 'isi', 'kaspro', 'muncul', 'saldo', 'nya', 'lama', 'banget', 'waktu', 'jalan', 'jadi', 'hambat', 'mana', 'saldo', 'mbanking', 'udah', 'top', 'up', 'kaspro']",positif
"['gak', 'amanah', 'harga', 'k', 'tiba', 'ubah', 'harga', 'jadi', 'k']",negatif
"['terima', 'kasih', 'ka', 'sintya']",positif
"['paksa', 'daftar', 'aplikasi']",negatif
"['aplikasi', 'ojol', 'paling', 'jelek', 'ga', 'login', 'udh', 'ganti', 'nomor', 'tetep', 'gabisa', 'login']",negatif
"['kode', 'otp', 'nya', 'gak', 'masuk', 'bangke']",negatif
"['titik', 'jemput', 'selalu', 'eror', 'liat', 'histori', 'order', 'ga', 'buka', 'lah', 'baik']",negatif
"['kirim', 'barang', 'maximtapi', 'datang', 'driver', 'bergantiansaya', 'kasi', 'barang', 'driver', 'yg', 'pertama', 'datangternyata', 'aplikasi', 'yg', 'daftar', 'driver', 'yg', 'dua', 'nama', 'akun', 'kirim', 'samaapakah', 'akun', 'bodong', 'yg', 'curi', 'order', 'sekarang', 'barang', 'hilangkemana', 'mintak', 'tanggung', 'jawab', 'driver', 'pertama', 'yg', 'bawa', 'barang', 'aplikasi', 'daftar', 'rugi', 'cukup', 'besarongkir', 'bayarbarang', 'sekarang', 'ngeri', 'kali', 'maxim']",negatif
"['gx', 'aplikasi', 'mesan', 'ribet', 'udh', 'ngetik', 'alamat', 'lengkap', 'tpi', 'ketemu', 'alhasil', 'buang', 'waktu', 'menuhin', 'memori']",negatif
"['maxsim', 'login', 'krm', 'kode', 'ega', 'lot', 'kurang', 'bagus', 'nih', 'aplikasi']",positif
"['tipu', 'bgt', 'kata', 'saldo', 'k', 'eh', 'trnyata', 'cuma', 'boongan', 'potong', 'cuma', 'nipu', 'anak', 'kola', 'mah']",negatif
"['aplikasi', 'baharu', 'aplikasi', 'taxi', 'driver', 'jadi', 'kalau', 'masuk', 'nyala', 'lokasi', 'hp', 'maksud', 'tuju', 'nyala', 'lokasi', 'hp', 'dikerjain', 'orang', 'tanggung', 'jawaborang', 'main', 'order']",positif
"['aplikasi', 'sampah', 'titik', 'jemput', 'susah', 'tuju', 'cari', 'sering', 'error']",negatif
"['tipu', 'promo', 'bonus', 'rp', 'bonus', 'pakai', 'kata', 'bulan', 'baru', 'minggu', 'dah', 'direset', 'jadi', 'rp', 'kasi', 'sekolahsekolah', 'jadi', 'korban', 'masuk', 'tempat', 'laennya', 'jangan', 'sampe', 'jadi', 'korban', 'deh', 'parah', 'mah']",negatif
"['sekarang', 'maxim', 'aneh', 'gak', 'batal', 'order', 'gilir', 'ngubah', 'pesan', 'eh', 'nya', 'jalan', 'jadi', 'gimana', 'salah', 'satu', 'nya', 'batalkann']",negatif
"['banyak', 'driver', 'ga', 'punya', 'kaspro', 'kan', 'bayar', 'pake', 'kaspro', 'susah', 'jadi', 'nya']",negatif
"['baik', 'sekali']",positif
"['tdk', 'promo']",negatif
"['benar', 'benar', 'kecewa', 'maxim', 'cuma', 'langgar', 'batal', 'order', 'sengaja', 'akun', 'taxi', 'driver', 'sya', 'putus', 'mitra']",negatif
"['hari', 'g', 'kasih', 'order', 'kocakk', 'hari', 'kaga', 'kasih', 'order', 'parah', 'si', 'nyesel', 'gua', 'jadi', 'driver', 'maxim']",positif
"['kalau', 'mampu', 'buat', 'aplikasi', 'tutup', 'aja', 'order', 'kaga', 'bagi', 'saldo', 'top', 'up', 'atribut', 'beli']",positif
"['yg', 'bikin', 'aplikasi', 'ga', 'becus', 'otp', 'buat', 'log', 'in', 'aja', 'ga', 'masuk']",positif
"['ga', 'promo', 'kaya', 'ijo', 'ijo', 'titik', 'jeput', 'tuju', 'suka', 'ga', 'sesuai', 'sering', 'error', 'aplikasi', 'padahal', 'selalu', 'update']",positif
"['lama', 'pesan', 'kendara', 'driver', 'pernah', 'benar', 'selalu', 'kecewa']",positif
"['apa', 'baru', 'download', 'nunggu', 'lama', 'banget', 'cuman', 'buat', 'registrasi', 'data', 'parah', 'pas', 'gw', 'coba', 'regist', 'ulang', 'udah', 'gak']",negatif
"['waspada', 'banyak', 'oknumpenipuan', 'pagi', 'tipu', 'order', 'malam', 'nya', 'teror', 'yg', 'aku', 'pihak', 'maxim']",negatif
"['maxim', 'gk', 'jelas', 'buat', 'lokasih', 'lengkap', 'tetap', 'aja', 'blom', 'temu', 'lokasih', 'nya', 'sumpah', 'sabar', 'habis', 'baru', 'kali', 'buat', 'emosi', 'sama', 'apk', 'kayak', 'gin', 'gk', 'perna', 'komplen', 'masalah', 'aplikasibaru', 'kali', 'komplen', 'sampe', 'panjang', 'kali', 'lebarr']",positif
"['aplikasi', 'bohong', 'promosi', 'maxim', 'dateng', 'kola', 'syarat', 'nya', 'suruh', 'donlod', 'apk', 'maxim', 'abis', 'kasi', 'saldo', 'ribu', 'kata', 'besok', 'pake', 'tau', 'tau', 'nya', 'tipu', 'hadeuh', 'nyari', 'duit', 'bangt', 'siikalo', 'nyari', 'duit', 'tuh', 'jujur', 'bukan', 'malah', 'ngeblong', 'kata', 'pake', 'saldo', 'beli', 'makan', 'rupiah', 'kalo', 'saldo', 'abis', 'gapapa', 'apus', 'aplikasi', 'padahal', 'gbisa', 'saldo', 'pakeehahaa', 'sehat', 'sehatt', 'dah', 'yaaa', 'soal', 'jujur', 'lho', 'gausa', 'ngeblong', 'kalo', 'kerja', 'hahaa', 'sehat', 'selalu', 'derr']",positif
"['aplikasi', 'nya', 'sering', 'eror', 'alamat', 'sering', 'ubah', 'sendiri', 'padahal', 'alamat', 'udh', 'pas']",negatif
"['ribet', 'bangetmnta', 'kode', 'gak', 'kasih', 'kasih', 'ganti', 'nomor', 'coba', 'gak']",positif
"['mohon', 'maaf', 'apk', 'maxim', 'update', 'gx', 'yaa', 'maps', 'nya', 'gak', 'sesuai', 'jgn', 'utama', 'untung', 'lihat', 'driver', 'yg', 'benar', 'jujur', 'cari', 'nafkah', 'banyak', 'customer', 'sadar', 'diri', 'rumah', 'nya', 'masuk', 'gang', 'sempit', 'masuk', 'mobil', 'paksa', 'pake', 'maxim', 'car', 'jemput', 'depan', 'rumah', 'alhasil', 'depan', 'gang', 'nya', 'malah', 'batalin', 'order', 'nya', 'gak', 'apa', 'malah', 'keluar', 'uang', 'buat', 'bensin', 'update', 'yah', 'buat', 'maps', 'nya']",negatif
['ramah'],positif
"['area', 'sulawesi', 'utara', 'sikap', 'komunikasi', 'drivernya', 'payah', 'suka', 'tolak', 'order', 'kalau', 'order', 'cara', 'bicara', 'formal', 'sopan', 'kurang', 'komunikatif']",negatif
"['jelek', 'bgt', 'mlssss']",negatif
"['aplikasi', 'scam', 'kata', 'dapet', 'saldo', 'k', 'ga', 'pake', 'hadehhhh']",negatif
"['penipuann', 'dtng', 'sekolah', 'kasi', 'saldo', 'rb', 'tpi', 'gk', 'dipake', 'wkwkww']",negatif
"['pesan', 'maksim', 'mobil', 'buat', 'orang', 'yg', 'datang', 'mobil', 'buat', 'orang', 'gk', 'sesuai', 'sama', 'harga', 'nyakecewa', 'berat']",positif
"['tipu', 'geta']",negatif
"['pihak', 'maxim', 'terlalu', 'manja', 'kemudi', 'kemudi', 'banyak', 'pilih', 'orederan', 'order', 'dekat', 'minta', 'pihak', 'maxim', 'ubah', 'cara', 'tawar', 'order', 'kemudi']",positif
"['skem', 'tolol']",negatif
"['aplikasi', 'tutup', 'aja', 'gak', 'jelas', 'bgt', 'cs', 'nya', 'ga', 'hubung', 'ga', 'pertanggungjawaban', 'nyusahin', 'orang', 'bnyk', 'aja']",negatif
"['scam', 'kata', 'orang', 'maximnya', 'dapet', 'rb', 'ga', 'pake', 'sama', 'aja', 'boong', 'minus', 'marketing']",negatif
"['aplikasi', 'terlalu', 'banyak', 'bug', 'mya', 'd', 'baik', 'lagitks']",positif
"['log', 'in', 'terlalu', 'sulit']",negatif
"['bintang', 'dulu', 'senang', 'maxim', 'tp', 'maxim', 'daerah', 'sanggau', 'kalimantan', 'barat', 'buat', 'kecewa', 'banyak', 'kemudi', 'liat', 'lokasi', 'jemput', 'tp', 'tdk', 'yg', 'aktf']",positif
"['jelek', 'bapuk', 'apan', 'perak', 'rugi', 'gua', 'enak', 'lu', 'jelek', 'jangn', 'mw', 'tipu', 'rebu', 'apan', 'kepake', 'kaga', 'menuh', 'menuhin', 'memori', 'doang']",negatif
"['susah', 'login']",negatif
"['driver', 'maxim', 'sombong', 'tak', 'perdulibarang', 'belanja', 'tinggal', 'bagasi', 'kuching', 'sarawakwaktu', 'datang', 'naik', 'sya', 'turun', 'lokasi', 'tuju', 'duduk', 'dalam', 'mobil', 'tak', 'mau', 'turun', 'tak', 'mau', 'check', 'bagasi', 'barang', 'belanja', 'bawa', 'tak', 'duli', 'milik', 'diadia', 'tak', 'mau', 'kembali', 'nya', 'padahal', 'tau', 'hotel', 'tempat', 'inap', 'really', 'lazy', 'driver', 'dont', 'have', 'responsibilityso', 'bad']",negatif
"['hampir', 'tiap', 'hari', 'driver', 'yg', 'selalu', 'minta', 'naikin', 'harga', 'jadi', 'lebih', 'mahal', 'padahal', 'udah', 'biaya', 'aplikasi', 'maksud', 'kan', 'emang', 'pesan', 'mobil', 'yg', 'l', 'tumpang', 'yah', 'otomatis', 'bisa', 'org', 'malah', 'minta', 'naikin', 'harga', 'kan', 'tiiii']",positif
"['mana', 'kata', 'kasih', 'diskon', 'ujung', 'suruh', 'bayar', 'harga', 'normal', 'sm', 'driver', 'nya', 'padahal', 'bawa', 'duit', 'ngepas', 'untung', 'aja', 'tambah']",positif
"['tentu', 'titik', 'jemput', 'nya', 'sulit', 'temu', 'lokasi', 'akurat']",negatif
"['donk', 'maxim', 'drivernya', 'jangan', 'aja', 'udah', 'gitu', 'naik', 'kenceng', 'ngebut', 'bahaya', 'tumpang', 'aja']",negatif
"['kaspro', 'gak', 'jelas', 'tangan', 'lot', 'minta', 'ampun', 'topup', 'jam', 'masuk', 'jam']",positif
"['leave', 'dulu', 'maxim', 'kecewa', 'driver', 'nya', 'deal', 'lalu', 'pesan', 'malah', 'minta', 'cancel', 'minta', 'tambah', 'ongkos', 'parah']",negatif
"['aplikasi', 'gajelas', 'cari', 'map', 'aja', 'susah', 'benerin', 'biar', 'gampang', 'cari', 'map', 'yg', 'tuju']",positif
"['sih', 'driver', 'maxim', 'selalu', 'lelet', 'kan', 'biasa', 'waktu', 'tunggu', 'menit', 'driver', 'nya', 'dateng', 'kan', 'nah', 'driver', 'malah', 'nunggu', 'menit', 'nya', 'abis', 'baru', 'berangkat', 'lokasi', 'jemput', 'sengaja', 'apa', 'gimana', 'sih', 'bikin', 'kesel', 'tau', 'ga']",negatif
"['aplikasi', 'bagus', 'cuman', 'login', 'seringkali', 'eror', 'waktu', 'kode', 'otpsama', 'baik', 'titik', 'map', 'yg', 'kadang', 'meleset', 'sesuai', 'titik', 'saran', 'tambah', 'alamat', 'email', 'login', 'maximnya', 'moga', 'lebih', 'baik', 'terimakasih']",positif
